방문자 거주지,방문지,기준년월,거주지 관광소비 비율(%),전체 관광소비액(천원)
중국,충청북도,202401,29.365,1260188
중국,충청북도,202402,21.749,1136918
중국,충청북도,202403,38.523,1663265
중국,충청북도,202404,29.061,1801540
중국,충청북도,202405,26.12,1670419
중국,충청북도,202406,23.444,1762750
중국,충청북도,202407,19.824,1525908
중국,충청북도,202408,22.564,1520513
중국,충청북도,202409,39.357,2117698
중국,충청북도,202410,33.781,2463487
중국,충청북도,202411,39.791,2256404
중국,충청북도,202412,37.988,1859666
중국,충청북도,202501,25.558,1428974
중국,충청북도,202502,20.699,1292252
중국,충청북도,202503,36.664,2154366
중국,충청북도,202504,34.156,2251397
중국,충청북도,202505,32.543,2423617
중국,충청북도,202506,28.733,2215573
중국,충청북도,202507,16.56,2145786
중국,충청북도,202508,22.97,2018351
중국,충청북도,202509,36.913,2715386
중국,충청북도,202510,32.297,2827567
중국,충청북도,202511,22.174,4794017
중국,충청북도,202512,34.545,2507636
중국,충청북도,202601,22.746,1719902
중국,충청북도,202602,18.274,1632033
중국,충청북도,202603,52.798,3817708
중국,충청북도,202604,48.429,3853376
중국,충청북도,202605,44.004,4268131
중국,충청북도,202606,41.623,3818687
중국,충청북도,202607,27.909,3195775
태국,강원특별자치도,202001,1.502,5672147
태국,강원특별자치도,202002,3.119,2369131
태국,강원특별자치도,202003,1.045,673829
태국,강원특별자치도,202004,7.999,668254
태국,강원특별자치도,202005,1.526,751476
태국,강원특별자치도,202006,1.22,829504
태국,강원특별자치도,202007,0.983,1198248
태국,강원특별자치도,202008,4.961,1094231
태국,강원특별자치도,202009,1.286,1075294
태국,강원특별자치도,202010,0.849,1170418
태국,강원특별자치도,202011,0.739,962200
태국,강원특별자치도,202012,5.332,861894
태국,강원특별자치도,202101,0.987,749368
태국,강원특별자치도,202102,1.379,1064215
태국,강원특별자치도,202103,1.539,869103
태국,강원특별자치도,202104,0.664,867159
태국,강원특별자치도,202105,0.997,1118353
태국,강원특별자치도,202106,0.884,1102241
태국,강원특별자치도,202107,0.628,1531474
태국,강원특별자치도,202108,0.958,1309439
태국,강원특별자치도,202109,1.074,1354214
태국,강원특별자치도,202110,0.791,1357771
태국,강원특별자치도,202111,0.868,1232315
태국,강원특별자치도,202112,0.862,1505838
태국,강원특별자치도,202201,0.577,1131981
태국,강원특별자치도,202202,0.497,1222613
태국,강원특별자치도,202203,0.662,1118199
태국,강원특별자치도,202204,0.743,1616237
태국,강원특별자치도,202205,0.771,2323166
태국,강원특별자치도,202206,1.041,2282525
태국,강원특별자치도,202207,0.936,2794204
태국,강원특별자치도,202208,0.815,2788137
태국,강원특별자치도,202209,0.781,3223648
태국,강원특별자치도,202210,2.048,3578243
태국,강원특별자치도,202211,1.31,2501660
태국,강원특별자치도,202212,4.82,5414833
태국,강원특별자치도,202301,3.475,3909861
태국,강원특별자치도,202302,4.106,2816591
태국,강원특별자치도,202303,2.484,2470977
태국,강원특별자치도,202304,1.899,3532632
태국,강원특별자치도,202305,1.344,3503293
태국,강원특별자치도,202306,0.797,3603632
태국,강원특별자치도,202307,1.08,3721307
태국,강원특별자치도,202308,0.704,4359043
태국,강원특별자치도,202309,1.113,3500794
태국,강원특별자치도,202310,1.963,4676423
태국,강원특별자치도,202311,1.123,3003481
태국,강원특별자치도,202312,4.266,6519994
태국,강원특별자치도,202401,2.741,5752507
태국,강원특별자치도,202402,3.07,4698338
태국,강원특별자치도,202403,1.701,2990382
태국,강원특별자치도,202404,1.958,3384418
태국,강원특별자치도,202405,0.873,3632763
태국,강원특별자치도,202406,0.772,5501989
태국,강원특별자치도,202407,0.974,3813270
태국,강원특별자치도,202408,0.784,4383123
태국,강원특별자치도,202409,0.907,4123483
태국,강원특별자치도,202410,1.593,5567470
태국,강원특별자치도,202411,1.288,3485011
태국,강원특별자치도,202412,4.651,7020599
태국,강원특별자치도,202501,3.134,5830564
태국,강원특별자치도,202502,3.86,4362570
태국,강원특별자치도,202503,1.752,3049864
태국,강원특별자치도,202504,1.373,3929638
태국,강원특별자치도,202505,0.932,4170550
태국,강원특별자치도,202506,0.805,4183558
태국,강원특별자치도,202507,1.094,4721259
태국,강원특별자치도,202508,0.859,4826066
태국,강원특별자치도,202509,0.734,3782946
태국,강원특별자치도,202510,1.623,5906202
태국,강원특별자치도,202511,1.569,4278026
태국,강원특별자치도,202512,4.658,8755272
태국,강원특별자치도,202601,2.85,6059742
태국,강원특별자치도,202602,4.128,6264365
태국,강원특별자치도,202603,2.237,4592667
태국,강원특별자치도,202604,1.671,6626635
태국,강원특별자치도,202605,0.918,7482784
태국,강원특별자치도,202606,0.701,7250879
태국,강원특별자치도,202607,0.832,6562572
태국,경기도,202001,1.976,35645465
태국,경기도,202002,2.052,27841973
태국,경기도,202003,0.72,13130988
태국,경기도,202004,0.978,10713056
태국,경기도,202005,0.844,14367337
태국,경기도,202006,0.771,15897945
태국,경기도,202007,0.911,18589907
태국,경기도,202008,0.807,17324322
태국,경기도,202009,0.552,18038518
태국,경기도,202010,0.656,20525355
태국,경기도,202011,0.557,19440468
태국,경기도,202012,0.561,18171345
태국,경기도,202101,0.571,15061376
태국,경기도,202102,0.452,16030119
태국,경기도,202103,0.434,21243734
태국,경기도,202104,0.638,20177076
태국,경기도,202105,0.461,22552175
태국,경기도,202106,0.458,21665377
태국,경기도,202107,0.416,22377770
태국,경기도,202108,0.441,22458652
태국,경기도,202109,0.566,21827526
태국,경기도,202110,0.591,26171074
태국,경기도,202111,0.575,24766252
태국,경기도,202112,0.493,22160903
태국,경기도,202201,0.719,14398933
태국,경기도,202202,0.541,17516907
태국,경기도,202203,0.485,22015432
태국,경기도,202204,0.718,28824957
태국,경기도,202205,0.781,33803354
태국,경기도,202206,1.102,36079282
태국,경기도,202207,1.17,41292078
태국,경기도,202208,0.828,37396217
태국,경기도,202209,0.919,40441868
태국,경기도,202210,2.024,50008197
태국,경기도,202211,1.745,44305235
태국,경기도,202212,2.192,44771504
태국,경기도,202301,2.205,33928781
태국,경기도,202302,2.421,34734011
태국,경기도,202303,1.882,46279852
태국,경기도,202304,2.692,51904071
태국,경기도,202305,1.94,53208270
태국,경기도,202306,1.029,52541921
태국,경기도,202307,1.544,51466523
태국,경기도,202308,0.946,48361309
태국,경기도,202309,1.061,50869110
태국,경기도,202310,2.645,60482191
태국,경기도,202311,2.238,56479006
태국,경기도,202312,2.492,52219285
태국,경기도,202401,2.706,44116233
태국,경기도,202402,2.577,42580869
태국,경기도,202403,2.359,56484205
태국,경기도,202404,3.468,60780313
태국,경기도,202405,2.042,59563239
태국,경기도,202406,1.361,61094062
태국,경기도,202407,1.098,58549297
태국,경기도,202408,0.977,58952896
태국,경기도,202409,1.343,59671026
태국,경기도,202410,2.387,70124218
태국,경기도,202411,1.953,68812692
태국,경기도,202412,2.766,66943173
태국,경기도,202501,1.838,52264894
태국,경기도,202502,2.031,50321885
태국,경기도,202503,2.113,69989767
태국,경기도,202504,2.597,73501735
태국,경기도,202505,1.904,74102725
태국,경기도,202506,1.301,72088580
태국,경기도,202507,1.429,68406089
태국,경기도,202508,1.134,66837951
태국,경기도,202509,1.567,69996920
태국,경기도,202510,2.52,80359800
태국,경기도,202511,2.243,84865689
태국,경기도,202512,2.448,84098157
태국,경기도,202601,1.864,67227887
태국,경기도,202602,1.817,58909312
태국,경기도,202603,2.079,90937569
태국,경기도,202604,2.785,103386696
태국,경기도,202605,1.6,106156472
태국,경기도,202606,1.33,99772775
태국,경기도,202607,1.136,95766721
태국,경상남도,202001,0.995,2821024
태국,경상남도,202002,0.536,2465061
태국,경상남도,202003,1.159,1367780
태국,경상남도,202004,1.24,1170629
태국,경상남도,202005,0.855,1215736
태국,경상남도,202006,0.944,1438797
