방문자 거주지,방문지,기준년월,전체 외국인 방문자 수,거주지 방문자 수 비율(%)
홍콩,강원특별자치도,202212,114406,4.323
홍콩,강원특별자치도,202301,131525,9.329
홍콩,강원특별자치도,202302,115731,3.548
홍콩,강원특별자치도,202303,98048,3.822
홍콩,강원특별자치도,202304,247608,4.683
홍콩,강원특별자치도,202305,235564,2.771
홍콩,강원특별자치도,202306,243846,2.978
홍콩,강원특별자치도,202307,266403,3.935
홍콩,강원특별자치도,202308,251695,4.310
홍콩,강원특별자치도,202309,230999,2.829
홍콩,강원특별자치도,202310,293984,4.742
홍콩,강원특별자치도,202311,216274,4.979
홍콩,강원특별자치도,202312,306455,7.760
홍콩,강원특별자치도,202401,287002,4.993
홍콩,강원특별자치도,202402,253974,8.276
홍콩,강원특별자치도,202403,207427,4.556
홍콩,강원특별자치도,202404,287107,3.346
홍콩,강원특별자치도,202405,296436,3.143
홍콩,강원특별자치도,202406,308225,4.468
홍콩,강원특별자치도,202407,275199,4.932
홍콩,강원특별자치도,202408,228890,6.864
홍콩,강원특별자치도,202409,220304,4.724
홍콩,강원특별자치도,202410,295920,5.630
홍콩,강원특별자치도,202411,220541,4.300
홍콩,강원특별자치도,202412,299826,7.564
홍콩,강원특별자치도,202501,248888,7.580
홍콩,강원특별자치도,202502,197800,7.643
홍콩,강원특별자치도,202503,187417,4.715
홍콩,강원특별자치도,202504,328146,2.775
홍콩,강원특별자치도,202505,330275,1.732
홍콩,강원특별자치도,202506,335323,1.975
홍콩,강원특별자치도,202507,353097,1.897
홍콩,강원특별자치도,202508,260102,2.922
홍콩,강원특별자치도,202509,227229,3.167
홍콩,강원특별자치도,202510,313881,3.499
홍콩,강원특별자치도,202511,252131,2.682
홍콩,강원특별자치도,202512,327455,3.895
홍콩,강원특별자치도,202601,259470,4.206
홍콩,강원특별자치도,202602,244677,7.597
홍콩,강원특별자치도,202603,198163,3.624
홍콩,강원특별자치도,202604,353169,3.387
홍콩,강원특별자치도,202605,439507,2.096
홍콩,강원특별자치도,202606,423311,1.784
홍콩,강원특별자치도,202607,387378,2.248
홍콩,경기도,202001,1186960,1.482
홍콩,경기도,202002,698133,1.180
홍콩,경기도,202003,38101,0.118
홍콩,경기도,202004,57412,0.040
홍콩,경기도,202005,60076,0.022
홍콩,경기도,202006,80177,0.069
홍콩,경기도,202007,63900,0.117
홍콩,경기도,202008,73885,0.212
홍콩,경기도,202009,67944,0.163
홍콩,경기도,202010,66893,0.088
홍콩,경기도,202011,61667,0.144
홍콩,경기도,202012,61056,0.111
홍콩,경기도,202101,94326,0.040
홍콩,경기도,202102,112019,0.078
홍콩,경기도,202103,151418,0.043
홍콩,경기도,202104,127645,0.022
홍콩,경기도,202105,129346,0.051
홍콩,경기도,202106,129278,0.041
홍콩,경기도,202107,144504,0.046
홍콩,경기도,202108,178298,0.072
홍콩,경기도,202109,166682,0.041
홍콩,경기도,202110,179131,0.041
홍콩,경기도,202111,151996,0.057
홍콩,경기도,202112,160126,0.051
홍콩,경기도,202201,154578,0.040
홍콩,경기도,202202,191294,0.106
홍콩,경기도,202203,179935,0.073
홍콩,경기도,202204,230009,0.056
홍콩,경기도,202205,281426,0.108
홍콩,경기도,202206,350319,0.187
홍콩,경기도,202207,442358,0.303
홍콩,경기도,202208,524231,0.402
홍콩,경기도,202209,519190,0.582
홍콩,경기도,202210,666851,1.338
홍콩,경기도,202211,608397,1.587
홍콩,경기도,202212,677237,2.359
홍콩,경기도,202301,769541,3.366
홍콩,경기도,202302,835648,1.767
홍콩,경기도,202303,756122,1.907
홍콩,경기도,202304,1651725,2.020
홍콩,경기도,202305,1735766,1.574
홍콩,경기도,202306,1703653,1.869
홍콩,경기도,202307,1942698,2.184
홍콩,경기도,202308,2079004,2.188
홍콩,경기도,202309,1870653,1.649
홍콩,경기도,202310,2056797,2.185
홍콩,경기도,202311,1793458,2.209
홍콩,경기도,202312,1831102,2.382
홍콩,경기도,202401,1656372,1.778
홍콩,경기도,202402,1756810,2.246
홍콩,경기도,202403,1961716,2.338
홍콩,경기도,202404,2001641,2.278
홍콩,경기도,202405,1795678,2.528
홍콩,경기도,202406,1754705,3.840
홍콩,경기도,202407,1965233,3.895
홍콩,경기도,202408,1919811,4.632
홍콩,경기도,202409,1772276,3.415
홍콩,경기도,202410,2124524,3.593
홍콩,경기도,202411,1788336,2.681
홍콩,경기도,202412,1733753,3.464
홍콩,경기도,202501,1586582,3.369
홍콩,경기도,202502,1421927,3.896
홍콩,경기도,202503,1821606,3.287
홍콩,경기도,202504,2143703,2.328
홍콩,경기도,202505,2138585,1.829
홍콩,경기도,202506,2170206,2.349
홍콩,경기도,202507,2650507,2.179
홍콩,경기도,202508,2195498,2.551
홍콩,경기도,202509,2009029,2.739
홍콩,경기도,202510,2218810,2.810
홍콩,경기도,202511,2042504,2.148
홍콩,경기도,202512,1981461,2.444
홍콩,경기도,202601,1735517,2.656
홍콩,경기도,202602,1636248,4.502
홍콩,경기도,202603,1871783,2.759
홍콩,경기도,202604,2575604,2.947
홍콩,경기도,202605,2673038,2.274
홍콩,경기도,202606,2470334,2.346
홍콩,경기도,202607,2660282,2.465
홍콩,경상남도,202001,229828,1.523
홍콩,경상남도,202002,160272,1.136
홍콩,경상남도,202003,10530,0.161
홍콩,경상남도,202004,14912,0.060
홍콩,경상남도,202005,15901,0.044
홍콩,경상남도,202006,20338,0.123
홍콩,경상남도,202007,8899,0.045
홍콩,경상남도,202008,11601,0.086
홍콩,경상남도,202009,9698,0.082
홍콩,경상남도,202010,9518,0.053
홍콩,경상남도,202011,9271,0.086
홍콩,경상남도,202012,9362,0.085
홍콩,경상남도,202101,31573,0.073
홍콩,경상남도,202102,31740,0.158
홍콩,경상남도,202103,41659,0.089
홍콩,경상남도,202104,37731,0.040
홍콩,경상남도,202105,38892,0.100
홍콩,경상남도,202106,39677,0.081
홍콩,경상남도,202107,42054,0.090
홍콩,경상남도,202108,50392,0.147
홍콩,경상남도,202109,44608,0.099
홍콩,경상남도,202110,50685,0.095
홍콩,경상남도,202111,49054,0.098
홍콩,경상남도,202112,50150,0.094
홍콩,경상남도,202201,47488,0.078
홍콩,경상남도,202202,54176,0.244
홍콩,경상남도,202203,52235,0.119
홍콩,경상남도,202204,60265,0.085
홍콩,경상남도,202205,76198,0.136
홍콩,경상남도,202206,93418,0.216
홍콩,경상남도,202207,112767,0.327
홍콩,경상남도,202208,132460,0.418
홍콩,경상남도,202209,133139,0.641
홍콩,경상남도,202210,180430,1.119
홍콩,경상남도,202211,165526,1.278
홍콩,경상남도,202212,177807,1.719
홍콩,경상남도,202301,266632,2.059
홍콩,경상남도,202302,299173,1.154
홍콩,경상남도,202303,258971,1.443
홍콩,경상남도,202304,499585,1.294
홍콩,경상남도,202305,479465,1.059
홍콩,경상남도,202306,480667,1.064
홍콩,경상남도,202307,568050,1.095
홍콩,경상남도,202308,598212,1.095
홍콩,경상남도,202309,568259,0.971
홍콩,경상남도,202310,627613,1.012
홍콩,경상남도,202311,576432,1.026
홍콩,경상남도,202312,527773,1.105
홍콩,경상남도,202401,534978,0.948
홍콩,경상남도,202402,531251,1.217
홍콩,경상남도,202403,657722,1.506
홍콩,경상남도,202404,707812,1.193
홍콩,경상남도,202405,680238,1.488
홍콩,경상남도,202406,647138,2.217
홍콩,경상남도,202407,617836,2.209
홍콩,경상남도,202408,604979,2.769
홍콩,경상남도,202409,622139,2.178
홍콩,경상남도,202410,719288,2.184
홍콩,경상남도,202411,678699,1.654
홍콩,경상남도,202412,698452,1.744
홍콩,경상남도,202501,591775,2.032
홍콩,경상남도,202502,517737,2.576
홍콩,경상남도,202503,663354,2.425
홍콩,경상남도,202504,713677,1.713
홍콩,경상남도,202505,740264,1.332
홍콩,경상남도,202506,696323,1.685
홍콩,경상남도,202507,852885,1.726
홍콩,경상남도,202508,742188,2.170
홍콩,경상남도,202509,717011,2.236
홍콩,경상남도,202510,879966,2.022
홍콩,경상남도,202511,831001,1.482
홍콩,경상남도,202512,863296,1.442
홍콩,경상남도,202601,759430,1.709
홍콩,경상남도,202602,642752,3.154
홍콩,경상남도,202603,727830,2.088
홍콩,경상남도,202604,870753,2.328
홍콩,경상남도,202605,1045152,1.929
홍콩,경상남도,202606,1006286,2.020
홍콩,경상남도,202607,969001,2.156
홍콩,경상북도,202001,153689,1.124
홍콩,경상북도,202002,100975,0.776
홍콩,경상북도,202003,6277,0.096
홍콩,경상북도,202004,11302,0.027
홍콩,경상북도,202005,14418,0.021
홍콩,경상북도,202006,19446,0.082
홍콩,경상북도,202007,6396,0.078
홍콩,경상북도,202008,7684,0.078
홍콩,경상북도,202009,6789,0.088
홍콩,경상북도,202010,6854,0.044
홍콩,경상북도,202011,6217,0.048
홍콩,경상북도,202012,6053,0.050
홍콩,경상북도,202101,23907,0.038
홍콩,경상북도,202102,20394,0.103
홍콩,경상북도,202103,25837,0.070
홍콩,경상북도,202104,28364,0.025
홍콩,경상북도,202105,32597,0.061
홍콩,경상북도,202106,34002,0.044
홍콩,경상북도,202107,34921,0.052
홍콩,경상북도,202108,35389,0.119
홍콩,경상북도,202109,28372,0.081
홍콩,경상북도,202110,31630,0.082
홍콩,경상북도,202111,35948,0.061
홍콩,경상북도,202112,29582,0.074
홍콩,경상북도,202201,26011,0.050
홍콩,경상북도,202202,32911,0.164
홍콩,경상북도,202203,37284,0.089
홍콩,경상북도,202204,41305,0.073
홍콩,경상북도,202205,62523,0.112
홍콩,경상북도,202206,68367,0.216
홍콩,경상북도,202207,80137,0.319
홍콩,경상북도,202208,97654,0.468
홍콩,경상북도,202209,101145,0.581
홍콩,경상북도,202210,135673,1.212
홍콩,경상북도,202211,116505,1.430
홍콩,경상북도,202212,120686,1.907
홍콩,경상북도,202301,145193,1.592
홍콩,경상북도,202302,181829,0.828
홍콩,경상북도,202303,176727,1.046
홍콩,경상북도,202304,361534,1.149
홍콩,경상북도,202305,365247,0.893
홍콩,경상북도,202306,336401,1.049
홍콩,경상북도,202307,343595,1.295
홍콩,경상북도,202308,383607,1.218
홍콩,경상북도,202309,374828,1.052
홍콩,경상북도,202310,402739,1.300
홍콩,경상북도,202311,310427,1.340
홍콩,경상북도,202312,268951,1.253
홍콩,경상북도,202401,253337,1.053
홍콩,경상북도,202402,271708,1.244
홍콩,경상북도,202403,353806,1.560
홍콩,경상북도,202404,406161,1.367
홍콩,경상북도,202405,419179,1.764
홍콩,경상북도,202406,385484,2.722
홍콩,경상북도,202407,380022,2.954
홍콩,경상북도,202408,422357,3.353
홍콩,경상북도,202409,438366,2.655
홍콩,경상북도,202410,497061,2.648
홍콩,경상북도,202411,404404,2.033
홍콩,경상북도,202412,312298,2.533
홍콩,경상북도,202501,258877,2.817
홍콩,경상북도,202502,252099,3.129
홍콩,경상북도,202503,438581,2.525
홍콩,경상북도,202504,547013,1.587
홍콩,경상북도,202505,576018,1.336
홍콩,경상북도,202506,498360,1.755
홍콩,경상북도,202507,531200,1.715
홍콩,경상북도,202508,454401,2.220
홍콩,경상북도,202509,493537,2.132
홍콩,경상북도,202510,587371,2.244
홍콩,경상북도,202511,501421,1.657
홍콩,경상북도,202512,367117,1.979
홍콩,경상북도,202601,287788,2.400
홍콩,경상북도,202602,285250,4.317
홍콩,경상북도,202603,438683,2.424
홍콩,경상북도,202604,642715,2.609
홍콩,경상북도,202605,771775,1.876
홍콩,경상북도,202606,634048,1.877
홍콩,경상북도,202607,579873,2.114
홍콩,광주광역시,202001,45864,1.594
홍콩,광주광역시,202002,30402,1.467
홍콩,광주광역시,202003,2054,0.195
홍콩,광주광역시,202004,3174,0.063
홍콩,광주광역시,202005,2923,0.034
홍콩,광주광역시,202006,3830,0.157
홍콩,광주광역시,202007,1940,0.103
홍콩,광주광역시,202008,2127,0.188
홍콩,광주광역시,202009,2253,0.044
홍콩,광주광역시,202010,2060,0.000
홍콩,광주광역시,202011,1900,0.053
홍콩,광주광역시,202012,2003,0.050
홍콩,광주광역시,202101,4534,0.110
홍콩,광주광역시,202102,5334,0.206
홍콩,광주광역시,202103,7164,0.112
홍콩,광주광역시,202104,6298,0.048
홍콩,광주광역시,202105,7691,0.091
홍콩,광주광역시,202106,8592,0.070
홍콩,광주광역시,202107,9151,0.098
홍콩,광주광역시,202108,11850,0.152
홍콩,광주광역시,202109,12836,0.086
홍콩,광주광역시,202110,13674,0.088
홍콩,광주광역시,202111,7103,0.141
홍콩,광주광역시,202112,7141,0.154
홍콩,광주광역시,202201,8080,0.111
홍콩,광주광역시,202202,10521,0.219
홍콩,광주광역시,202203,10334,0.106
홍콩,광주광역시,202204,11813,0.085
홍콩,광주광역시,202205,17515,0.131
홍콩,광주광역시,202206,20898,0.206
홍콩,광주광역시,202207,24034,0.283
홍콩,광주광역시,202208,27134,0.376
홍콩,광주광역시,202209,33371,0.408
홍콩,광주광역시,202210,43609,0.848
홍콩,광주광역시,202211,37846,1.023
홍콩,광주광역시,202212,40218,1.385
홍콩,광주광역시,202301,32188,2.398
홍콩,광주광역시,202302,34525,1.298
홍콩,광주광역시,202303,32521,1.338
홍콩,광주광역시,202304,92137,0.791
홍콩,광주광역시,202305,94713,0.791
홍콩,광주광역시,202306,63591,1.170
홍콩,광주광역시,202307,67064,1.360
홍콩,광주광역시,202308,68796,1.443
홍콩,광주광역시,202309,88903,1.125
홍콩,광주광역시,202310,95946,1.243
홍콩,광주광역시,202311,81172,1.966
홍콩,광주광역시,202312,64910,1.115
홍콩,광주광역시,202401,62043,1.306
홍콩,광주광역시,202402,61068,1.950
홍콩,광주광역시,202403,81981,2.175
홍콩,광주광역시,202404,84081,1.802
홍콩,광주광역시,202405,79208,1.505
홍콩,광주광역시,202406,71039,2.116
홍콩,광주광역시,202407,75009,2.306
홍콩,광주광역시,202408,77371,3.026
홍콩,광주광역시,202409,88588,2.445
홍콩,광주광역시,202410,96937,2.787
홍콩,광주광역시,202411,99602,1.789
홍콩,광주광역시,202412,72754,2.669
홍콩,광주광역시,202501,66077,2.857
